C043403	EC 3.1.1.67
C043421	EC 2.3.1.36
C043422	EC 3.1.3.86
C043497	EC 4.6.10
C043518	EC 3.1.3.29
C043586	EC 3.1.11.3
C043662	EC 2.4.99.8
C043812	EC 3.5.1.55
C043859	EC 3.4.24.26
C044000	EC 1.14.14.1
C044118	EC 3.2.1.80
C044251	EC 2.8.2.15
C044256	EC 1.1.1.51
C044346	EC 3.1.21.4
C044526	EC 5.5.1.8
C044577	EC 3.4.24.1
C044691	EC 1.1.1.137
C044740	EC 2.7.7.53
C044951	EC 5.3.3.11
C044952	EC 1.1.1.223
C044955	EC 4.2.3.8
C044971	EC 4.2.1.47
C045144	EC 2.1.1.75
C045145	EC 2.1.1.76
C045195	EC 1.11.1.2
C045221	EC 1.1.1.218
C045226	EC 1.1.1.127
C045248	EC 3.1.6.15
C045297	EC 3.1.21.4
C045354	ECJ5WS94N2
C045450	EC 3.1.21.4
C045539	EC 2.3.1.81
C045581	EC 4.2.1.54
C045675	EC 2.1.1.63
C045793	EC 1.14.14.1
C045840	EC 1.1.1.64
C045928	EC 3.2.2.22
C046034	EC 3.4.21.5
C046035	EC 2.3.1.67
C046090	EC 3.2.1.113
C046099	EC 3.1.6.18
C046130	EC 3.1.1.45
C046137	EC 3.8.1.5
C046138	EC 5.2.1.4
C046173	EC 2.7.1.4
C046236	EC 2.4.1.147
C046287	EC 2.7.10.1
C046298	EC 3.1.1.6
C046331	EC 2.7.1.10
C046332	EC 2.7.1.41
C046333	EC 1.1.1.102
C046341	EC 3.1.6.10
C046422	EC 3.2.2.19
C046446	EC 1.1.1.38
C046532	EC 1.1.1.112
C046545	EC 3.1.21.4
C046583	EC 3.4.24.55
C046584	EC 3.1.2.3
C046586	EC 3.5.1.11
C046670	EC 1.1.1.136
C046719	EC 3.1.21.4
C046791	EC 2.3.1.17
C047006	EC 2.4.1.87
C047029	EC 3.4.11.16
C047118	EC 4.2.1.59
C047137	EC 3.1.1.50
C047193	EC 1.14.14.108
C047196	EC 1.14.13.59
C047259	EC 2.1.1.95
C047346	EC 2.1.1.182
C047371	EC 3.2.1.57
C047452	EC 1.1.99.4
C047460	EC 2.7.13.1
C047564	EC 3.1.21.4
C047679	EC 3.5.1.3
C047770	EC 5.3.1.21
C047834	EC 2.4.1.141
C047835	EC 2.4.1.153
C047866	EC 2.4.1.73
C047959	EC 1.1.1.48
C047991	EC 1.14.99.29
C047997	EC 5.4.99.4
C048001	EC 3.4.14.10
C048018	EC 2.6.1.29
C048091	EC 5.3.1.17
C048147	EC 4.3.3.1
C048312	EC 1.1.2.6
C048321	EC 1.1.1.225
C048338	EC 1.3.1.20
C048377	EC 3.2.1.77
C048474	EC 5.3.2.2
C048503	EC 3.1.21.4
C048557	EC 3.1.3.59
C048626	EC 1.3.1.5
C048639	EC 4.6.1.2
C048647	EC 1.13.11.26
C048745	EC 3.2.1.54
C048755	EC 2.1.1.86
C048795	EC 3.5.2.6
C048797	EC 1.14.11.9
C048902	EC 6.5.1.1
C049008	EC 1.14.14.1
C049021	EC 3.9.1.1
C049042	EC 3.2.2.10
C049145	EC 6.3.2.13
C049150	EC 3.2.1.122
C049182	EC 2.3.1.108
C049316	EC 1.14.14.1
C049448	EC 6.3.2.7
C049502	EC 1.17.9.1
C049577	EC 2.4.1.186
C049608	EC 1.8.1.12
C049757	EC 2.4.1.24
C049871	EC 2.3.1.25
C050092	EC 1.14.13.27
C050165	EC 1.15.1.1
C050304	EC 2.3.1.129
C050305	EC 2.4.1.182
C050356	EC 1.14.14.1
C050427	EC 3.2.1.123
C050480	EC 2.3.1.97
C050675	EC 3.5.4.27
C050708	EC 1.1.99.9
C050815	EC 3.4.21.5
C050816	EC 3.4.21.5
C050874	EC 3.4.22.25
C050901	EC 2.1.3.5
C050903	EC 2.6.1.48
C050953	EC 4.99.1.2
C051002	EC 4.1.1.40
C051038	EC 2.7.1.127
C051125	EC 3.1.1.4
C051127	EC 6.2.1.11
C051129	EC 1.11.1.13
C051130	EC 4.2.3.6
C051253	EC 1.11.1.6
C051254	EC 2.7.1.50
C051302	EC 3.6.5.2
C051303	EC 3.6.5.2
C051305	EC 3.4.21.1
C051396	EC 3.4.19.5
C051481	EC 3.1.21.4
C051543	EC 1.1.99.13
C051692	EC 3.4.21.60
C051708	EC 3.5.3.15
C051773	EC 1.1.1.184
C051788	EC 3.1.3.56
C051804	EC 2.3.2.27
C051860	EC 1.3.1.3
C052195	EC 4.4.1.2
C052254	EC 2.4.1.155
C052273	EC 1.14.11.11
C052359	EC 2.3.1.12
C052370	EC 1.1.1.202
C052423	EC 1.6.2.4
C052574	EC 1.13.12.1
C052591	EC 2.3.1.105
C052694	EC 3.1.21.4
C052695	EC 1.7.2.1
C052731	EC 3.4.22.28
C052758	EC 3.1.1.64
C052764	EC 2.1.1.61
C052799	EC 5.4.2.8
C052949	EC 3.1.4.39
C053024	EC 2.4.1.102
C053087	EC 3.1.3.57
C053102	EC 2.7.10.2
C053153	EC 3.1.3.66
C053164	EC 1.2.1.51
C053354	EC 3.1.3.7
C053372	EC 2.4.1.86
C053379	EC 6.3.2.9
C053430	EC 2.6.1.9
C053436	EC 1.16.1.5
C053548	EC 2.6.1.67
C053682	EC 1.4.99.2
C053725	EC 1.1.1.198
C053833	EC 3.4.24.18
C053855	EC 1.2.1.39
C053919	EC 3.1.21.4
C054017	EC 1.17.1.9
C054135	EC017VA9FR
C054172	EC 3.7.1.1
C054192	EC 1.13.11.40
C054533	EC 3.1.4.49
C054599	EC 2.4.1.144
C054621	EC 3.1.1.3
C054685	EC 3.5.1.18
C054690	EC 1.9.6.1
C054942	EC 3.4.11.7
C055097	EC 2.1.1.56
C055099	EC 2.1.1.57
C055160	EC 3.1.4.41
C055198	EC 1.2.1.50
C055218	EC 2.7.7.7
C055455	EC 6.2.1.25
C055587	EC 3.4.16.5
C055685	EC 2.1.1.7
C055773	EC 5.5.1.7
C055882	EC 1.1.1.90
C056307	EC 2.3.1.136
C056342	EC 3.5.2.6
C056423	EC 3.4.22.35
C056435	EC 3.1.21.4
C056470	EC 1.1.5.3
C056501	EC 2.1.1.100
C056502	EC 2.7.7.56
C056532	EC 2.3.1.82
C056535	EC 3.4.24.62
C056575	EC 3.5.1.10
C056604	EC 3.6.4.12
C056636	EC 1.1.1.230
C056658	EC 1.11.1.7
C056737	EC 2.7.10.1
C056768	EC 1.3.3.8
C056860	EC 3.4.11.15
C056875	EC 2.7.1.134
C056944	EC 2.4.1.212
C056959	EC 2.7.11.17
C057084	EC 3.2.1.1
C057151	EC 3.4.21.84
C057167	EC 5.4.2.9
C057295	EC 1.17.4.2
C057400	EC 3.4.22.29
C057637	EC 2.4.2.37
C057675	EC 3.4.21.95
C057808	EC 3.4.22.31
C057833	EC 3.6.1.44
C057840	EC 3.4.23.49
C057985	EC 2.8.1.6
C058055	EC 2.3.1.141
C058058	EC 3.1.1.43
C058125	EC 6.3.4.15
C058145	EC 1.14.13.44
C058170	EC 2.1.1.14
C058315	EC 2.1.1.107
C058479	EC 3.4.17.12
C058484	EC 3.2.1.135
C058486	EC 5.4.4.2
C058605	EC 2.7.11.22
C058682	EC 2.7.10.1
C058693	EC 2.1.1.72
C058751	EC 3.4.21.61
C058829	EC 1.3.1.57
C058866	ECM0G991FQ
C058921	EC 3.4.24.33
C059055	EC 2.4.1.188
C059217	EC 3.1.3.48
C059280	EC 2.3.2.5
C059351	EC 3.2.2.22
C059374	EC 3.1.3.48
C059404	EC 2.3.2.27
C059418	EC 4.1.1.8
C059599	EC 2.7.1.49
C059620	EC 1.14.14.84
C059791	EC 3.2.1.23
C059825	EC 2.1.1.104
C059835	EC 3.4.21.68
C059883	EC 2.8.2.24
C059999	EC 3.5.3.18
C060096	EC 3.4.21.5
C060161	EC 3.1.1.4
C060181	EC 3.5.2.6
C060234	EC 2.1.1.11
C060505	EC 1.6.3.1
C060508	EC 2.1.1.107
C060600	EC 2.9.1.1
C060616	EC 3.1.21.4
C060628	EC 6.3.2.10
C060638	EC 3.2.1.97
C060639	EC 1.2.7.12
C060670	EC 2.7.1.86
C060902	EC 2.7.10.2
C060932	EC 3.4.24.23
C061049	EC 5.4.3.8
C061056	EC 3.1.1.4
C061157	EC 5.3.3.6
C061269	EC 3.2.1.4
C061369	EC 2.7.1.136
C061396	EC 2.7.7.48
C061421	EC 1.4.1.3
C061471	EC 5.99.1.2
C061521	EC 3.4.16.6
C061642	EC 2.7.4.6
C061677	EC 4.2.1.80
C061803	EC 2.7.1.134
C061804	EC 2.7.1.140
C061816	EC 3.1.3.64
C061898	EC 3.1.4.51
C061899	EC 1.3.1.28
C061901	EC 3.2.1.23
C061931	EC 3.1.4.38
C061960	EC 2.7.1.142
C062292	EC 5.1.1.3
C062316	EC 3.4.24.16
C062333	EC 2.7.10.1
C062391	EC 2.7.11.1
C062401	EC 3.1.13.4
C062460	EC 3.5.1.28
C062465	EC 3.4.23.42
C062599	EC 2.7.7.5
C062609	EC 1.1.1.349
C062762	EC 2.7.9.3
C062846	EC 3.2.1.23
C062877	EC 2.7.1.5
C062878	EC 5.3.1.14
C062887	EC 3.1.3.10
C062896	EC 2.7.1.73
C062907	EC 3.7.1.8
C063014	EC 1.3.5.2
C063015	EC 3.2.1.130
C063053	EC 2.4.1.133
C063054	EC 2.4.1.134
C063088	EC 3.1.3.1
C063109	EC 2.3.2.23
C063110	EC 2.3.2.23
C063214	EC 3.4.22.51
C063242	EC 2.7.1.119
C063312	EC 2.4.1.146
C063313	EC 2.4.1.143
C063471	EC 1.15.1.1
C063519	EC 4.1.1.64
C063522	EC 6.3.5.1
C063594	EC 5.5.1.11
C063643	EC 2.7.7.19
C063760	EC 2.4.1.29
C063764	EC 3.2.1.14
C063863	EC 2.3.2.23
C063912	EC 3.5.2.6
C064012	EC 3.3.2.1
C064053	EC 3.1.21.4
C064057	EC 2.4.1.227
C064119	EC 3.1.3.62
C064162	EC 3.1.30.1
C064167	EC 1.1.1.60
C064365	EC 2.7.7.48
C064367	EC 3.4.24.71
C064371	EC 2.7.10.1
C064407	EC 6.3.1.9
C064442	EC 2.3.1.107
C064498	EC 3.4.24.64
C064602	EC 3.1.21.4
C064626	EC 2.7.10.1
C064774	EC 1.5.1.24
C064786	EC 3.4.21.97
C064810	EC 2.7.4.6
C064815	EC 3.6.1.31
C064974	EC 3.4.16.5
C064979	EC 2.7.11.1
C065017	EC 3.1.4.50
C065104	EC 2.7.10.1
C065203	EC 2.5.1.59
C065402	EC 1.1.1.192
C065407	EC 1.14.14.1
C065485	EC 3.2.1.98
C065486	EC 3.1.13.3
C065556	EC 4.1.2.22
C065602	EC 3.1.1.3
C065616	EC 3.2.1.82
C065640	EC 1.2.4.1
C065828	EC 4.1.1.61
C065962	EC 3.1.4.1
C065976	EC 1.4.3.22
C066066	EC 2.3.2.27
C066067	EC 2.7.11.22
C066274	EC 1.5.99.4
C066324	EC 2.7.1.138
C066352	EC 1.12.98.3
C066397	EC 1.11.1.12
C066498	EC 1.1.1.21
C066532	EC 2.7.10.1
C066542	EC 2.7.10.1
C066586	EC 3.2.1.86
C066599	EC 2.6.1.85
C066690	EC 3.6.5.2
C066752	EC 2.3.2.23
C066836	EC 4.1.1.57
C066852	EC 3.2.1.35
C066968	EC 2.4.1.258
C067018	EC 2.7.11.25
C067020	EC 1.11.1.9
C067022	EC 2.7.12.1
C067215	EC 1.14.13.16
C067262	EC 3.4.21.68
C067488	EC 3.1.21.4
C067511	EC 2.1.1.63
C067571	EC 3.1.3.48
C067641	EC 2.4.1.206
C067869	EC 3.6.1.5
C067929	EC 2.7.13.1
C067989	EC 3.1.4.46
C068038	EC 3.4.24.59
C068045	EC 3.2.1.136
C068072	EC 6.2.1.17
C068124	EC 2.7.12.1
C068153	EC 1.15.1.1
C068157	EC 1.16.1.3
C068254	EC 5.2.1.8.
C068255	EC 1.8.4.13
C068352	EC 2.7.7.7
C068383	EC 1.1.1.1
C068392	EC 2.5.1.75
C068415	EC 2.7.10.2
C068521	EC 4.3.2.5
C068604	EC 2.6.1.16
C068652	EC 2.7.1.56
C068724	EC 3.1.1.5
C068838	EC 2.2.1.6
C069001	EC 2.7.11.1
C069035	EC 3.1.21.4
C069136	EC 3.4.21.82
C069199	EC 3.6.4.12
C069329	EC 2.7.11.1
C069330	EC 2.7.11.1
C069390	EC 2.4.1.16
C069586	EC 3.4.22.34
C069670	EC 3.6.1.3
C069775	EC 3.6.1.3
C069781	EC 1.14.13.50
C069887	EC 3.5.4.5
C069937	EC 2.7.11.25
C069942	EC 1.1.1.170
C070038	EC 2.5.1.58
C070107	EC 2.1.1.15
C070112	EC 1.2.99.6
C070131	EC 3.2.2.22
C070139	EC 2.7.10.2
C070196	EC 3.1.1.73
C070201	EC 3.4.21.59
C070293	EC 1.18.6.1
C070393	EC 3.1.3.16
C070394	EC 3.1.3.16
C070590	EC 1.3.1.71
C070634	EC 2.7.11.1
C070696	EC 2.1.1.114
C070738	EC 3.4.24.57
C070775	EC 2.7.11.1
C070785	EC 2.3.1.30
C070829	EC 3.1.3.16
C070984	EC 2.4.1.194
C071006	EC 2.3.2.27
C071031	EC 2.7.10.1
C071059	EC 3.6.1
C071072	EC 1.1.1.348
C071079	EC 1.1.1.239
C071195	EC 1.1.1.28
C071233	EC 3.2.1.20
C071288	EC 3.4.24.21
C071298	EC 3.4.24.28
C071413	EC 2.4.1.165
C071534	EC 3.4.21.5
C071543	EC 1.14.14.1
C071643	EC 2.4.1.121
C071654	EC 6.5.1.1
C071690	EC 1.21.3.3
C071832	EC 1.14.14.3
C071870	EC 1.1.1.215
C071962	EC 2.4.2.22
C071980	EC 2.7.10.2
C072031	EC 3.1.1.4
C072068	EC 2.7.12.2
C072075	EC 2.7.11.1
C072135	EC 3.4.21.102
C072175	EC 2.7.8.12
C072183	EC 1.14.12.13
C072262	EC 2.7.11.22
C072308	EC 3.6.1.3
C072445	EC 2.7.11.1
C072617	EC 3.5.1.98
C072713	EC 5.4.2.8
C072724	EC 2.7.11.24
C072878	EC 1.1.99.24
C072963	EC 2.8.2.25
C073097	EC 2.7.10.2
C073160	EC 2.5.1.61
C073175	EC 6.1.1.2
C073206	EC 3.1.1.4
C073215	EC 1.4.1.20
C073439	EC 3.4.25.1
C073491	EC 3.4.21.102
C073584	EC 3.4.24.77
C073616	EC 4.6.1.2
C073656	EC 3.5.1.74
C073674	EC 4.4.1.1
C073759	EC 4.2.1.17
C073790	EC 1.8.3.2
C073796	EC 1.1.1.1
C073831	EC 3.4.24.25
C074124	EC 4.2.2.10
C074161	EC 1.14.12.18
C074272	EC 1.13.11.39
C074291	EC 1.1.99.28
C074323	EC 3.6.1.3
C074326	EC 3.1.21.4
C074369	EC 3.5.5.8
C074383	EC 1.14.18.2
C074428	EC 7.1.2.2
C074526	EC 3.5.1.75
C074532	EC 2.7.11.22
C074643	EC 3.1.3.16
C074647	EC 3.6.5.2
C074648	EC 3.6.5.2
C074685	EC 2.7.3.1
C074775	EC 3.2.1.4
C074901	EC 1.12.7.2
C075015	EC 4.1.1.21
C075119	EC 3.1.3.16
C075157	EC 2.3.2.27
C075434	EC 3.6.4.13
C075467	EC 3.6.1.3
C075580	EC 2.7.11.24
C075695	EC 3.1.3.36
C075699	EC 2.7.10.2
C075721	EC 4.1.1.1
C075840	EC 2.7.12.1
C075934	EC 2.7.11.1
C075961	EC 3.1.21.4
C075981	EC 2.7.11.1
C075987	EC 3.1.1.3
C075988	EC 3.1.1.3
C076019	EC 2.7.1.93
C076041	EC 1.14.99.19
C076042	EC 2.7.1.130
C076131	EC 3.2.2.21
C076136	EC 1.11.1.6
C076231	EC 5.3.2.1
C076233	EC 2.7.11.13
C076235	EC 2.1.1.98
C076385	EC 2.4.1.122
C076392	EC 4.2.1.96
C076442	EC 1.1.1.224
C076449	EC 3.5.2.11
C076529	EC 3.4.19.12
C076538	EC 1.5.1.34
C076584	EC 2.4.99.7
C076614	EC 3.4.17.18
C076668	EC 1.4.3.21
C076748	EC 3.2.1.140
C076780	EC 3.1.1.4
C076848	EC 4.2.1.66
C076865	EC 1.1.3.38
C076879	EC 5.3.4.1
C076915	EC 3.5.5.6
C076924	EC 6.3.4.16
C076971	EC 2.5.1.18
C077013	EC 2.1.1.319
C077064	EC 1.15.1.1
C077065	EC 3.4.21.1
C077072	EC 2.3.2.23
C077101	EC 2.7.10.1
C077275	EC 3.12.1.1
C077299	EC 2.3.1.256
C077395	EC 3.6.5.2
C077401	EC 3.6.4.12
C077402	EC 2.3.1.180
C077412	EC 3.4.21.68
C077436	EC 3.4.25.1
C077486	EC 3.4.22.40
C077488	EC 2.7.7.6
C077557	EC 2.8.2.9
C077759	EC 1.1.3.7
C077892	EC 2.7.11.25
C078114	EC 2.7.10.1
C078150	EC 1.15.1.1
C078180	EC 3.4.21.19
C078207	EC 3.6.1.55
C078490	EC 3.6.4.12
C078570	EC 4.1.1.50
C078651	EC 2.7.11.1
C078673	EC 3.6.4.12
C078716	EC 2.7.10.1
C078717	EC 2.7.10.1
C078754	EC 2.7.11.25
C078759	EC 3.1.3.48
C078856	EC 3.1.26.4
C078874	EC 3.4.16.6
C079009	EC 3.1.13.4
C079018	EC 3.2.1.17
C079086	EC 2.7.10.1
C079134	EC 2.7.11.22
C079165	EC 2.3.1.75
C079238	EC 2.3.1.84
C079359	EC 4.1.2.11
C079400	EC 3.2.1.4
C079437	EC 2.3.2.23
C079514	EC 2.6.1.65
C079633	EC 6.4.1.2
C079635	EC 2.3.1.91
C079637	EC 3.4.21.75
C079656	EC 5.3.1.16
C079730	EC 1.7.1.4
C079801	EC 3.4.23.24
C079803	EC 2.7.8.13
C079831	EC 3.1.3.4
C079832	EC 2.7.11.1
C079866	EC 2.7.11.1
C079898	EC 3.1.3.16
C079912	EC 4.1.1.20
C080009	EC 2.7.11.1
C080044	EC 3.4.25.1
C080062	EC 2.3.3.13
C080136	EC 6.3.5.1
C080148	EC 2.7.10.1
C080215	EC 2.7.11.18
C080283	EC 2.7.13.1
C080300	EC 3.1.1.4
C080320	EC 2.7.11.1
C080325	EC 3.6.5.2
C080335	EC 2.7.11.1
C080355	EC 2.3.2.27
C080356	EC 2.7.11.25
C080359	EC 3.6.4.12
C080389	EC 3.2.1.39
C080391	EC 3.4.21.68
C080406	EC 3.1.3.16
C080423	EC 3.1.1.32
C080439	EC 1.11.1.9
C080472	EC 3.1.21.4
C080474	EC 4.2.2.13
C080500	EC 2.7.11.30
C080577	EC 2.7.11.15
C080778	EC 3.1.3.48
C080813	EC 2.7.10.2
C080835	EC 2.7.10.1
C080836	EC 2.7.10.1
C080888	EC 2.7.11.26
C080908	EC 3.4.11.2
C080927	EC 1.17.4.1
C080948	EC 3.1.11.5
C080949	EC 3.1.11.5
C081135	EC 2.7.1.137
C081184	EC 7.2.2.8
C081234	EC 1.1.2.4
C081311	EC 3.4.11.18
C081350	EC 2.7.11.1
C081388	EC 3.5.1.5
C081389	EC 3.5.1.5
C081390	EC 3.5.1.5
C081536	EC 6.3.1.8
C081608	EC 1.1.5.4
C081687	EC 7.1.2.2
C081697	EC 1.1.1.22
C081827	EC 2.7.11.1
C081851	EC 3.1.1.72
C081927	EC 2.7.11.21
C081931	EC 2.7.11.22
C082063	EC 3.5.2.6
C082101	EC 3.1.3.48
C082176	EC 2.7.10.2
C082185	EC 1.14.14.1
C082269	EC 2.5.1.17
C082276	EC 2.7.11.25
C082278	EC 4.2.1.70
C082461	EC 2.3.2.23
C082478	EC 2.4.1.31
C082499	EC 3.6.1.40
C082502	EC 1.18.1.2
C082507	EC 3.2.1.41
C082526	EC 3.2.1.99
C082572	EC 5.
C082628	EC 1.1.1.184
C082663	EC 1.14.14.1
C082665	EC 1.14.14.1
C082696	EC 2.4.1.109
C082700	EC 3.1.3.16
C082731	EC 3.1.3.16
C082741	EC 4.2.1.94
C082937	EC 4.2.1.3
C083005	EC 2.3.2.27
C083086	EC 2.4.1.5
C083087	EC 4.2.1.32
C083090	EC 2.4.1.81
C083131	EC 2.7.10.1
C083132	EC 2.7.10.1
C083202	EC 2.7.7.7
C083212	EC 2.7.11.1
C083249	EC 2.7.10.1
C083324	EC 2.7.1.137
C083329	EC 2.1.1.43
C083365	EC 2.7.11.26
C083366	EC 2.7.11.1
C083367	EC 2.7.11.1
C083513	EC 6.3.2.6
C083536	EC 2.7.7.7
C083571	EC 2.3.1.41
C083582	EC 1.13.11.16
C083622	EC 3.1.1.4
C083689	EC 2.7.11.22
C083706	EC 3.4.25.1
C083720	EC 1.1.2.3
C083735	EC 4.2.1.74
C083737	EC 2.5.1.41
C083745	EC 3.6.4.2
C083749	EC 2.7.13.3
C083753	EC 1.1.1.236
C083762	EC 3.4.14.9
C083835	EC 1.3.8.5
C083865	EC 3.4.21.68
C083866	EC 3.4.21.68
C083907	EC 3.6.5.1
C083978	EC 2.8.3.9
C083979	EC 2.8.3.9
C083980	EC 2.7.7.7
C083982	EC 5.1.3.14
C083985	EC 1.1.1.14
C084057	EC 2.7.11.24
C084088	EC 2.2.1.1
C084102	EC 3.1.1.47
C084155	EC 1.1.1.71
C084210	EC 2.7.11.23
C084211	EC 5.1.1.5
C084275	EC 2.7.11.24
C084293	EC 3.6.5.1
C084311	EC 3.2.1.4
C084313	EC 3.5.1.28
C084338	EC 3.1.1.1
C084363	EC 3.1.3.16
C084395	EC 2.7.11.1
C084429	EC 3.1.3.48
C084437	EC 2.7.10.1
C084493	EC 3.6.1.3
C084507	EC 3.5.1.88
C084523	EC 2.3.2.27
C084652	EC 2.7.8.8
C084795	EC 2.7.11.25
C084859	EC 3.6.4.12
C084863	EC 1.11.1.6
C084892	EC 2.7.7.7
C084939	EC 3.6.4.13
C084940	EC 3.6.4.13
C084944	EC 2.7.10.1
C084974	EC 2.3.1.7
C085108	EC 4.2.99.18
C085177	ECA0E1PO91
C085184	EC 3.4.22.47
C085257	EC 1.3.1.9
C085333	EC 3.1.1.4
C085360	EC 2.4.1.173
C085377	EC 2.7.10.2
C085449	EC 3.1.3.54
C085455	EC 2.4.2.12
C085461	EC 2.3.1.43
C085466	EC 3.1.1.4
C085513	EC 1.16.3.1
C085592	EC 1.1.1.33
C085693	EC 3.1.21.1
C085697	EC 2.7.11.24
C085710	EC 3.6.4.12
C085712	EC 3.1.1.3
C085768	EC 2.7.11.1
C085769	EC 2.7.11.1
C085783	EC 3.4.21.96
C085791	EC 3.1.3.48
C085814	EC 2.4.1.15
C085845	EC 2.7.10.2
C085854	EC 6.4.1.2
C085868	EC 5.3.4.1.
C085873	EC 2.7.10.1
C085936	EC 2.7.11.26
C086024	EC 1.1.1.252
C086043	EC 1.14.14.1
C086044	EC 1.14.14.1
C086045	EC 1.14.14.1
C086065	EC 1.11.1.15
C086102	EC 3.4.22
C086119	EC 2.7.10.1
C086134	EC 1.15.1.1
C086257	EC 3.6.1.3
C086292	EC 1.14.14.1
C086369	EC 2.7.11.24
C086370	EC 2.7.11.24
C086376	EC 2.3.2.23
C086382	EC 4.1.2.5
C086386	EC 2.7.10.2
C086444	EC 2.3.1.48
C086455	EC 3.4.25.1
C086676	EC 2.4.1.18
C086681	EC 2.7.10.1
C086729	EC 2.3.2.27
C086795	EC 2.7.11.24
C086842	EC 1.3.99.16
C086864	EC 2.7.10.1
C086923	EC 2.3.2.27
C086986	EC 1.6.3.1
C087006	EC 1.2.1.46
C087070	EC 4.2.1.33
C087072	EC 2.8.1.6
C087094	EC 2.7.11.13
C087095	EC 2.7.11.25
C087100	EC 1.14.11.29
C087190	EC 1.4.4.2
C087282	EC 2.7.4.14
C087319	EC 2.7.11.22
C087358	EC 3.1.3.16
C087359	EC 3.1.3.48
C087360	EC 3.6.1
C087439	EC 4.1.3.27
C087440	EC 5.2.1.8
C087495	EC 4.1.2.46
C087504	EC 1.15.1.1
C087517	EC 2.4.1.248
C087519	EC 3.1.3.16
C087521	EC 3.2.2.5
C087571	EC 2.7.11.1
C087572	EC 2.7.11.1
C087696	EC 3.5.1.89
C087707	EC 3.1.1.5
C087738	EC 1.1.1.303
C087772	EC 1.11.1.7
C087900	EC 4.3.2.1
C087921	EC 3.1.4.46
C087954	EC 2.3.1.
C087970	EC 3.6.1.3
C087976	EC 3.4.24.61
C087996	EC 2.7.11.1
C088006	EC 3.2.1.14
C088018	EC 1.4.9.1
C088072	EC 3.6.1.3
C088119	EC 3.6.5.2
C088138	EC 2.7.8.6
C088238	EC 2.7.11.1
C088320	EC 2.7.11.17
C088323	EC 1.14.14.1
C088375	EC 2.7.10.2
C088389	EC 3.6.5.2
C088436	EC 3.4.19.12
C088454	EC 3.1.3.48
C088479	EC 2.7.10.1
C088589	EC 2.7.11.24
C088641	EC 3.6.3.10
C088863	EC 3.4.25.1
C088874	EC 3.4.25.1
C088875	EC 3.4.25.1
C088937	EC 2.7.11.1
C088984	EC 2.3.2.23
C089046	EC 3.4.21.1
C089119	EC 4.2.1.45
C089142	EC 1.14.14.1
C089149	EC 3.2.1.14
C089176	EC 2.7.11.16
C089217	EC 3.6.4.6
C089226	EC 4.2.1.1
C089232	EC 3.4.24.42
C089319	EC 2.7.11.25
C089356	EC 2.7.12.2
C089384	EC 2.3.1.5
C089428	EC 3.4.21.1
C089441	EC 2.7.11.1
C089442	EC 2.7.11.1
C089463	EC 2.7.11.22
C089464	EC 2.7.11.22
C089478	EC 3.4.17.19
C089507	EC 1.2.1.3
C089555	EC 3.1.1.59
C089634	EC 3.1.3.2
C089640	EC 3.1.3.16
C089641	EC 3.1.3.16
C089643	EC 3.4.23.38
C089653	EC 3.6.4.2
C089817	EC 1.14.13.41
C089846	EC 1.2.1.38
C089863	EC 3.4.21.1
C089877	EC 1.14.14.1
C089945	EC 7.1.2.2
C089949	EC 3.4.21.68
C089988	EC 2.7.12.2
C090001	EC 3.2.1.8
C090041	EC 2.4.2.152
C090045	EC 3.6.1.3
C090103	EC 1.11.1.6
C090134	EC 2.7.11.1
C090163	EC 2.4.2.31
C090206	EC 6.2.1.3
C090240	EC 3.1.3.16
C090278	EC 1.14.14.1
C090279	EC 1.14.14.1
C090293	EC 2.3.2.27
C090407	EC 1.14.13.180
C090445	EC 5.3.3.5
C090458	EC 2.7.11.1
C090464	EC 2.7.11.1
C090534	EC 3.2.1.129
C090544	EC 2.7.1.51
C090576	EC 2.4.1.222
C090586	EC 2.7.11.22
C090703	EC 3.4.21.83
C090707	EC 2.8.2.22
C090757	EC 2.7.11.25
C090774	EC 3.2.1.4
C090799	EC 6.2.1.3
C090899	EC 3.1.3.48
C091007	EC 1.1.1.206
C091051	EC 3.2.1.94
C091162	EC 3.1.3.3
C091165	EC 1.1.5.8
C091198	EC 3.4.24.74
C091241	EC 2.7.11.19
C091246	EC 3.1.1.3
C091280	EC 2.7.1.11
C091362	EC 2.3.2.27
C091607	EC 2.7.7.43
C091618	EC 2.4.1.34
C091638	EC 3.4.21.62
C091645	EC 3.1.3.48
C091715	EC 4.6.1.2
C091760	EC 3.4.22.32
C091761	EC 3.4.22.33
C091789	EC 1.12.2.1
C091827	EC 3.4.22.39
C091904	EC 3.1.1.4
C091914	EC 3.4.21
C091944	EC 2.3.2.23
C091956	EC 3.4.17.14
C091992	EC 3.1.3.16
C092030	EC 2.7.10.1
C092040	EC 2.2.1.1
C092041	EC 2.2.1.1
C092042	EC 2.2.1.1
C092048	EC 3.1.3.16
C092052	EC 1.15.1.1
C092053	EC 1.15.1.1
C092054	EC 1.15.1.1
C092116	EC 1.1.1.23
C092144	EC 1.1.1.1
C092145	EC 1.1.1.1
C092157	EC 3.1.21.4
C092243	EC 3.2.1.14
C092300	EC 3.6.4.12
C092305	EC 3.1.1.4
C092307	EC 1.14.14.1
C092318	EC 3.2.1.14
C092332	EC 3.6.4.12
C092341	EC 3.4.19.12
C092411	EC 2.7.11.1
